subject,total_trial,trial_duration,engaged,is_day_session
ACV001,35903.0,5.650399923324585,True,False
ACV001,35904.0,3.3436999320983887,True,False
ACV001,35905.0,7.504699945449829,True,False
ACV001,35906.0,6.789299964904785,True,False
ACV001,35907.0,4.255500078201294,True,False
ACV001,35908.0,7.924099922180176,True,False
ACV001,35909.0,4.1305999755859375,True,False
ACV001,35910.0,4.600300073623657,True,False
ACV001,35911.0,5.492599964141846,True,False
ACV001,35912.0,3.9591000080108643,True,False
ACV001,35913.0,5.856800079345703,True,False
ACV001,35914.0,3.8127999305725098,True,False
ACV001,35915.0,5.553400039672852,True,False
ACV001,35916.0,2.8192999362945557,True,False
ACV001,35917.0,3.1779000759124756,True,False
ACV001,35918.0,6.553400039672852,True,False
ACV001,35919.0,2.8261001110076904,True,False
ACV001,35920.0,9.491699934005737,True,False
ACV001,35921.0,3.677500009536743,True,False
ACV001,35922.0,4.15910005569458,True,False
ACV001,35923.0,3.1779000759124756,True,False
ACV001,35924.0,4.518699884414673,True,False
ACV001,35925.0,4.73769998550415,True,False
ACV001,35926.0,4.143100023269653,True,False
ACV001,35927.0,3.156100034713745,True,False
ACV001,35928.0,8.180999994277954,True,False
ACV001,35929.0,5.119600057601929,True,False
ACV001,35930.0,4.76829981803894,True,False
ACV001,35931.0,2.7987000942230225,True,False
ACV001,35932.0,3.900399923324585,True,False
ACV001,35933.0,2.383500099182129,True,False
ACV001,35934.0,6.620700120925903,True,False
ACV001,35935.0,4.766000032424927,True,False
ACV001,35936.0,4.063899993896484,True,False
ACV001,35937.0,3.8721001148223877,True,False
ACV001,35938.0,3.4026999473571777,True,False
ACV001,35939.0,16.27870011329651,False,False
ACV001,35940.0,2.4727001190185547,True,False
ACV001,35941.0,4.6819000244140625,True,False
ACV001,35942.0,4.01360011100769,True,False
ACV001,35943.0,3.4068000316619873,True,False
ACV001,35944.0,5.375800132751465,True,False
ACV001,35945.0,4.740700006484985,True,False
ACV001,35946.0,3.208199977874756,True,False
ACV001,35947.0,3.292099952697754,True,False
ACV001,35948.0,7.971799850463867,True,False
ACV001,35949.0,4.590199947357178,True,False
ACV001,35950.0,2.4140000343322754,True,False
ACV001,35951.0,3.6577000617980957,True,False
ACV001,35952.0,4.594099998474121,True,False
ACV001,35953.0,3.364000082015991,True,False
ACV001,35954.0,5.714600086212158,True,False
ACV001,35955.0,2.9509999752044678,True,False
ACV001,35956.0,3.5947000980377197,True,False
ACV001,35957.0,4.273099899291992,True,False
ACV001,35958.0,6.11870002746582,True,False
ACV001,35959.0,4.141499996185303,True,False
ACV001,35960.0,3.5833001136779785,True,False
ACV001,35961.0,2.5299999713897705,True,False
ACV001,35962.0,3.854300022125244,True,False
ACV001,35963.0,8.207200050354004,True,False
ACV001,35964.0,6.3434998989105225,True,False
ACV001,35965.0,12.422699928283691,True,False
ACV001,35966.0,6.214100122451782,True,False
ACV001,35967.0,4.253700017929077,True,False
ACV001,35968.0,4.0290000438690186,True,False
ACV001,35969.0,5.562700033187866,True,False
ACV001,35970.0,9.969000101089478,True,False
ACV001,35971.0,4.778500080108643,True,False
ACV001,35972.0,3.3420000076293945,True,False
ACV001,35973.0,3.5592000484466553,True,False
ACV001,35974.0,3.2783000469207764,True,False
ACV001,35975.0,4.336199998855591,True,False
ACV001,35976.0,4.7165000438690186,True,False
ACV001,35977.0,2.8603999614715576,True,False
ACV001,35978.0,6.828900098800659,True,False
ACV001,35979.0,4.148900032043457,True,False
ACV001,35980.0,8.302200078964233,True,False
ACV001,35981.0,4.314599990844727,True,False
ACV001,35982.0,8.454999923706055,True,False
ACV001,35983.0,3.417099952697754,True,False
ACV001,35984.0,7.628299951553345,True,False
ACV001,35985.0,3.395199775695801,True,False
ACV001,35986.0,7.438499927520752,True,False
ACV001,35987.0,8.474999904632568,True,False
ACV001,35988.0,4.238100051879883,True,False
ACV001,35989.0,2.213200092315674,True,False
ACV001,35990.0,3.29010009765625,True,False
ACV001,35991.0,5.616499900817871,True,False
ACV001,35992.0,2.5406999588012695,True,False
ACV001,35993.0,4.987799882888794,True,False
ACV001,35994.0,6.336299896240234,True,False
ACV001,35995.0,3.862799882888794,True,False
ACV001,35996.0,9.514800071716309,True,False
ACV001,35997.0,11.395900011062622,True,False
ACV001,35998.0,3.29259991645813,True,False
ACV001,35999.0,3.474100112915039,True,False
ACV001,36000.0,5.404200077056885,True,False
ACV001,36001.0,3.823899984359741,True,False
ACV001,36002.0,6.286900043487549,True,False
ACV001,36003.0,2.703200101852417,True,False
ACV001,36004.0,5.607599973678589,True,False
ACV001,36005.0,2.8607001304626465,True,False
ACV001,36006.0,5.694499969482422,True,False
ACV001,36007.0,2.302799940109253,True,False
ACV001,36008.0,7.553100109100342,True,False
ACV001,36009.0,4.2307000160217285,True,False
ACV001,36010.0,4.191200017929077,True,False
ACV001,36011.0,4.987299919128418,True,False
ACV001,36012.0,2.0476999282836914,True,False
ACV001,36013.0,3.088399887084961,True,False
ACV001,36014.0,6.806999921798706,True,False
ACV001,36015.0,3.8817999362945557,True,False
ACV001,36016.0,9.89520001411438,True,False
ACV001,36017.0,2.615799903869629,True,False
ACV001,36018.0,17.204399824142456,False,False
ACV001,36019.0,2.325500011444092,True,False
ACV001,36020.0,3.705399990081787,True,False
ACV001,36021.0,4.674200057983398,True,False
ACV001,36022.0,4.480000019073486,True,False
ACV001,36023.0,5.392899990081787,True,False
ACV001,36024.0,2.9163999557495117,True,False
ACV001,36025.0,4.3506999015808105,True,False
ACV001,36026.0,4.5513999462127686,True,False
ACV001,36027.0,3.499000072479248,True,False
ACV001,36028.0,3.8440001010894775,True,False
ACV001,36029.0,2.268899917602539,True,False
ACV001,36030.0,2.6565001010894775,True,False
ACV001,36031.0,4.072200059890747,True,False
ACV001,36032.0,7.242000102996826,True,False
ACV001,36033.0,4.502700090408325,True,False
ACV001,36034.0,4.241600036621094,True,False
ACV001,36035.0,3.5853002071380615,True,False
ACV001,36036.0,8.120500087738037,True,False
ACV001,36037.0,6.3206000328063965,True,False
ACV001,36038.0,3.675600051879883,True,False
ACV001,36039.0,8.881500005722046,True,False
ACV001,36040.0,5.321199893951416,True,False
ACV001,36041.0,6.229099988937378,True,False
ACV001,36042.0,4.838299989700317,True,False
ACV001,36043.0,5.953200101852417,True,False
ACV001,36044.0,3.399600028991699,True,False
ACV001,36045.0,3.303299903869629,True,False
ACV001,36046.0,22.767600059509277,False,False
ACV001,36047.0,10.356600046157837,True,False
ACV001,36048.0,38.97580003738403,False,False
ACV001,36049.0,2.942700147628784,True,False
ACV001,36050.0,4.373500108718872,True,False
ACV001,36051.0,3.062700033187866,True,False
ACV001,36052.0,4.153500080108643,True,False
ACV001,36053.0,5.005800008773804,True,False
ACV001,36054.0,3.0794999599456787,True,False
ACV001,36055.0,3.3629000186920166,True,False
ACV001,36056.0,2.773099899291992,True,False
ACV001,36057.0,3.1070001125335693,True,False
ACV001,36058.0,4.282299995422363,True,False
ACV001,36059.0,12.243599891662598,True,False
ACV001,36060.0,5.389400005340576,True,False
ACV001,36061.0,10.474299907684326,True,False
ACV001,36062.0,5.888700008392334,True,False
ACV001,36063.0,3.2695000171661377,True,False
ACV001,36064.0,3.766200065612793,True,False
ACV001,36065.0,3.4632999897003174,True,False
ACV001,36066.0,2.2806999683380127,True,False
ACV001,36067.0,4.645100116729736,True,False
ACV001,36068.0,6.464600086212158,True,False
ACV001,36069.0,9.121299982070923,True,False
ACV001,36070.0,4.317399978637695,True,False
ACV001,36071.0,11.757999897003174,True,False
ACV001,36072.0,4.798399925231934,True,False
ACV001,36073.0,4.730600118637085,True,False
ACV001,36074.0,2.8199000358581543,True,False
ACV001,36075.0,2.810499906539917,True,False
ACV001,36076.0,4.139400005340576,True,False
ACV001,36077.0,7.131900072097778,True,False
ACV001,36078.0,4.790999889373779,True,False
ACV001,36079.0,15.297699928283691,True,False
ACV001,36080.0,9.694100141525269,True,False
ACV001,36081.0,4.7987000942230225,True,False
ACV001,36082.0,5.306600093841553,True,False
ACV001,36083.0,4.548799991607666,True,False
ACV001,36084.0,6.918600082397461,True,False
ACV001,36085.0,5.2901999950408936,True,False
ACV001,36086.0,4.962100028991699,True,False
ACV001,36087.0,5.664299964904785,True,False
ACV001,36088.0,4.243799924850464,True,False
ACV001,36089.0,3.706199884414673,True,False
ACV001,36090.0,8.280499935150146,True,False
ACV001,36091.0,9.0239999294281,True,False
ACV001,36092.0,5.595799922943115,True,False
ACV001,36093.0,3.535399913787842,True,False
ACV001,36094.0,5.579099893569946,True,False
ACV001,36095.0,4.800299882888794,True,False
ACV001,36096.0,3.5397000312805176,True,False
ACV001,36097.0,5.970299959182739,True,False
ACV001,36098.0,6.612200021743774,True,False
ACV001,36099.0,8.736799955368042,True,False
ACV001,36100.0,6.927500009536743,True,False
ACV001,36101.0,3.8359999656677246,True,False
ACV001,36102.0,4.439300060272217,True,False
ACV001,36103.0,4.460400104522705,True,False
ACV001,36104.0,4.475100040435791,True,False
ACV001,36105.0,9.254600048065186,True,False
ACV001,36106.0,5.507299900054932,True,False
ACV001,36107.0,7.492000102996826,True,False
ACV001,36108.0,4.348099946975708,True,False
ACV001,36109.0,4.536499977111816,True,False
ACV001,36110.0,27.152699947357178,False,False
ACV001,36111.0,4.255600214004517,True,False
ACV001,36112.0,4.715199947357178,True,False
ACV001,36113.0,2.3710999488830566,True,False
ACV001,36114.0,5.4475998878479,True,False
ACV001,36115.0,4.384000062942505,True,False
ACV001,36116.0,83.16939997673035,False,False
ACV001,36117.0,143.18560004234314,False,False
ACV001,36118.0,3.6321001052856445,True,False
ACV001,36119.0,5.297600030899048,True,False
ACV001,36120.0,5.680599927902222,True,False
ACV001,36121.0,6.434100151062012,True,False
ACV001,36122.0,2.9677999019622803,True,False
ACV001,36123.0,4.823400020599365,True,False
ACV001,36124.0,4.487299919128418,True,False
ACV001,36125.0,10.20799994468689,True,False
ACV001,36126.0,4.02649998664856,True,False
ACV001,36127.0,4.355900049209595,True,False
ACV001,36128.0,5.41100001335144,True,False
ACV001,36129.0,5.679699897766113,True,False
ACV001,36130.0,5.125400066375732,True,False
ACV001,36131.0,4.171099901199341,True,False
ACV001,36132.0,5.258399963378906,True,False
ACV001,36133.0,4.160900115966797,True,False
ACV001,36134.0,2.6767001152038574,True,False
ACV001,36135.0,4.838299989700317,True,False
ACV001,36136.0,2.30430006980896,True,False
ACV001,36137.0,5.461199998855591,True,False
ACV001,36138.0,3.3457999229431152,True,False
ACV001,36139.0,7.079099893569946,True,False
ACV001,36140.0,3.3368000984191895,True,False
ACV001,36141.0,4.673399925231934,True,False
ACV001,36142.0,10.717400074005127,True,False
ACV001,36143.0,3.203200101852417,True,False
ACV001,36144.0,3.464200019836426,True,False
ACV001,36145.0,3.2249999046325684,True,False
ACV001,36146.0,5.393399953842163,True,False
ACV001,36147.0,7.0111000537872314,True,False
ACV001,36148.0,3.0905001163482666,True,False
ACV001,36149.0,8.314599990844727,True,False
ACV001,36150.0,2.9458999633789062,True,False
ACV001,36151.0,4.238500118255615,True,False
ACV001,36152.0,4.46310019493103,True,False
ACV001,36153.0,4.831099987030029,True,False
ACV001,36154.0,5.377700090408325,True,False
ACV001,36155.0,3.504199981689453,True,False
ACV001,36156.0,4.716200113296509,True,False
ACV001,36157.0,11.546000003814697,True,False
ACV001,36158.0,6.817800045013428,True,False
ACV001,36159.0,2.892899990081787,True,False
ACV001,36160.0,5.919099807739258,True,False
ACV001,36161.0,4.67330002784729,True,False
ACV001,36162.0,13.22379994392395,True,False
ACV001,36163.0,4.668900012969971,True,False
ACV001,36164.0,2.255200147628784,True,False
ACV001,36165.0,7.9274001121521,True,False
ACV001,36166.0,3.9921998977661133,True,False
ACV001,36167.0,3.718100070953369,True,False
ACV001,36168.0,5.79010009765625,True,False
ACV001,36169.0,3.0237998962402344,True,False
ACV001,36170.0,2.990799903869629,True,False
ACV001,36171.0,4.859600067138672,True,False
ACV001,36172.0,3.8178999423980713,True,False
ACV001,36173.0,3.3524999618530273,True,False
ACV001,36174.0,3.936000108718872,True,False
ACV001,36175.0,4.598299980163574,True,False
ACV001,36176.0,5.29889988899231,True,False
ACV001,36177.0,5.548199892044067,True,False
ACV001,36178.0,6.046099901199341,True,False
ACV001,36179.0,5.390100002288818,True,False
ACV001,36180.0,5.9191999435424805,True,False
ACV001,36181.0,3.384200096130371,True,False
ACV001,36182.0,3.4674999713897705,True,False
ACV001,36183.0,6.740400075912476,True,False
ACV001,36184.0,3.8517000675201416,True,False
ACV001,36185.0,5.434000015258789,True,False
ACV001,36186.0,9.798500061035156,True,False
ACV001,36187.0,38.52839994430542,False,False
ACV001,36188.0,5.032099962234497,True,False
ACV001,36189.0,11.803900003433228,True,False
ACV001,36190.0,7.479099988937378,True,False
ACV001,36191.0,4.844899892807007,True,False
ACV001,36192.0,2.7797000408172607,True,False
ACV001,36193.0,4.560400009155273,True,False
ACV001,36194.0,4.297399997711182,True,False
ACV001,36195.0,3.8173000812530518,True,False
ACV001,36196.0,6.13700008392334,True,False
ACV001,36197.0,3.9374001026153564,True,False
ACV001,36198.0,6.775700092315674,True,False
ACV001,36199.0,3.2453999519348145,True,False
ACV001,36200.0,3.933000087738037,True,False
ACV001,36201.0,18.90659999847412,False,False
ACV001,36202.0,5.473900079727173,True,False
ACV001,36203.0,3.2258999347686768,True,False
ACV001,36204.0,3.4549999237060547,True,False
ACV001,36205.0,2.788300037384033,True,False
ACV001,36206.0,3.159600019454956,True,False
ACV001,36207.0,2.3183999061584473,True,False
ACV001,36208.0,4.6874001026153564,True,False
ACV001,36209.0,7.60509991645813,True,False
ACV001,36210.0,2.615600109100342,True,False
ACV001,36211.0,4.51990008354187,True,False
ACV001,36212.0,6.377399921417236,True,False
ACV001,36213.0,4.2448999881744385,True,False
ACV001,36214.0,4.692899942398071,True,False
ACV001,36215.0,4.117599964141846,True,False
ACV001,36216.0,4.197999954223633,True,False
ACV001,36217.0,4.002799987792969,True,False
ACV001,36218.0,2.8889999389648438,True,False
ACV001,36219.0,6.569799900054932,True,False
ACV001,36220.0,4.011199951171875,True,False
ACV001,36221.0,4.135999917984009,True,False
ACV001,36222.0,5.111000061035156,True,False
ACV001,36223.0,9.09279990196228,True,False
ACV001,36224.0,6.247900009155273,True,False
ACV001,36225.0,170.4971001148224,False,False
ACV001,36226.0,3.2909998893737793,True,False
ACV001,36227.0,3.6057000160217285,True,False
ACV001,36228.0,3.34060001373291,True,False
ACV001,36229.0,5.570300102233887,True,False
ACV001,36230.0,3.3062000274658203,True,False
ACV001,36231.0,4.996599912643433,True,False
ACV001,36232.0,3.561500072479248,True,False
ACV001,36233.0,4.302599906921387,True,False
ACV001,36234.0,3.3715999126434326,True,False
ACV001,36235.0,4.377300024032593,True,False
ACV001,36236.0,8.690799951553345,True,False
ACV001,36237.0,6.030100107192993,True,False
ACV001,36238.0,5.967400074005127,True,False
ACV001,36239.0,4.7058000564575195,True,False
ACV001,36240.0,7.794300079345703,True,False
ACV001,36241.0,4.923799991607666,True,False
ACV001,36242.0,5.905399799346924,True,False
ACV001,36243.0,4.214500188827515,True,False
ACV001,36244.0,8.549999952316284,True,False
ACV001,36245.0,53.2846999168396,False,False
ACV001,36246.0,5.4914000034332275,True,False
ACV001,36247.0,7.865900039672852,True,False
ACV001,36248.0,4.601800203323364,True,False
ACV001,36249.0,4.3511998653411865,True,False
ACV001,36250.0,3.844599962234497,True,False
ACV001,36251.0,4.183300018310547,True,False
ACV001,36252.0,5.777400016784668,True,False
ACV001,36253.0,3.6003000736236572,True,False
ACV001,36254.0,5.074199914932251,True,False
ACV001,36255.0,7.441800117492676,True,False
ACV001,36256.0,5.785200119018555,True,False
ACV001,36257.0,115.32309985160828,False,False
ACV001,36258.0,5.724299907684326,True,False
ACV001,36259.0,4.47790002822876,True,False
ACV001,36260.0,5.677099943161011,True,False
ACV001,36261.0,4.23639988899231,True,False
ACV001,36262.0,3.7467000484466553,True,False
ACV001,36263.0,2.734100103378296,True,False
ACV001,36264.0,4.435400009155273,True,False
ACV001,36265.0,4.488100051879883,True,False
ACV001,36266.0,6.1584999561309814,True,False
ACV001,36267.0,7.622999906539917,True,False
ACV001,36268.0,4.96589994430542,True,False
ACV001,36269.0,3.449899911880493,True,False
ACV001,36270.0,4.06820011138916,True,False
ACV001,36271.0,4.4537999629974365,True,False
ACV001,36272.0,7.680599927902222,True,False
ACV001,36273.0,3.5994999408721924,True,False
ACV001,36274.0,3.1663999557495117,True,False
ACV001,36275.0,8.624500036239624,True,False
ACV001,36276.0,2.719899892807007,True,False
ACV001,36277.0,4.406399965286255,True,False
ACV001,36278.0,4.844599962234497,True,False
ACV001,36279.0,3.2852001190185547,True,False
ACV001,36280.0,4.172600030899048,True,False
ACV001,36281.0,5.3571999073028564,True,False
ACV001,36282.0,3.4130001068115234,True,False
ACV001,36283.0,3.132200002670288,True,False
ACV001,36284.0,5.2622997760772705,True,False
ACV001,36285.0,7.768599987030029,True,False
ACV001,36286.0,8.877599954605103,True,False
ACV001,36287.0,2.7701001167297363,True,False
ACV001,36288.0,7.1798999309539795,True,False
ACV001,36289.0,5.1041998863220215,True,False
ACV001,36290.0,4.836600065231323,True,False
ACV001,36291.0,6.127700090408325,True,False
ACV001,36292.0,4.523200035095215,True,False
ACV001,36293.0,9.567800045013428,True,False
ACV001,36294.0,5.966000080108643,True,False
ACV001,36295.0,7.2809998989105225,True,False
ACV001,36296.0,4.079400062561035,True,False
ACV001,36297.0,8.95359992980957,True,False
ACV001,36298.0,3.35260009765625,True,False
ACV001,36299.0,346.5666000843048,False,True
ACV001,36300.0,156.1684000492096,False,True
ACV001,36301.0,6.0218000411987305,True,True
ACV001,36302.0,2.4681999683380127,True,True
ACV001,36303.0,5.599600076675415,True,True
ACV001,36304.0,3.8719000816345215,True,True
ACV001,36305.0,5.356800079345703,True,True
ACV001,36306.0,2.296600103378296,True,True
ACV001,36307.0,5.457200050354004,True,True
ACV001,36308.0,3.3910999298095703,True,True
ACV001,36309.0,3.1593000888824463,True,True
ACV001,36310.0,5.285599946975708,True,True
ACV001,36311.0,3.3522000312805176,True,True
ACV001,36312.0,5.324300050735474,True,True
ACV001,36313.0,3.0313000679016113,True,True
ACV001,36314.0,2.921799898147583,True,True
ACV001,36315.0,6.541399955749512,True,True
ACV001,36316.0,2.288100004196167,True,True
ACV001,36317.0,7.358000040054321,True,True
ACV001,36318.0,4.06060004234314,True,True
ACV001,36319.0,3.018699884414673,True,True
ACV001,36320.0,4.664000034332275,True,True
ACV001,36321.0,3.587100028991699,True,True
ACV001,36322.0,3.422499895095825,True,True
ACV001,36323.0,6.340100049972534,True,True
ACV001,36324.0,2.79010009765625,True,True
ACV001,36325.0,11.795900106430054,True,True
ACV001,36326.0,8.579999923706055,True,True
ACV001,36327.0,3.9576001167297363,True,True
ACV001,36328.0,3.025399923324585,True,True
ACV001,36329.0,3.2353999614715576,True,True
ACV001,36330.0,4.9049999713897705,True,True
ACV001,36331.0,6.730900049209595,True,True
ACV001,36332.0,2.5048000812530518,True,True
ACV001,36333.0,97.4481999874115,False,True
ACV001,36334.0,103.7960000038147,False,True
ACV001,36335.0,4.333100080490112,True,True
ACV001,36336.0,4.265399932861328,True,True
ACV001,36337.0,4.439300060272217,True,True
ACV001,36338.0,4.93779993057251,True,True
ACV001,36339.0,202.12779998779297,False,True
ACV001,36340.0,9.184000015258789,True,True
ACV001,36341.0,5.296999931335449,True,True
ACV001,36342.0,17.885499954223633,False,True
ACV001,36343.0,4.1930999755859375,True,True
ACV001,36344.0,4.239200115203857,True,True
ACV001,36345.0,5.593800067901611,True,True
ACV001,36346.0,3.2167999744415283,True,True
ACV001,36347.0,16.42869997024536,False,True
ACV001,36348.0,47.73230004310608,False,True
ACV001,36349.0,5.573400020599365,True,True
ACV001,36350.0,2.279400110244751,True,True
ACV001,36351.0,3.922499895095825,True,True
ACV001,36352.0,4.06030011177063,True,True
ACV001,36353.0,4.068399906158447,True,True
ACV001,36354.0,2.6368000507354736,True,True
ACV001,36355.0,3.039599895477295,True,True
ACV001,36356.0,6.952600002288818,True,True
ACV001,36357.0,11.653199911117554,True,True
ACV001,36358.0,4.959199905395508,True,True
ACV001,36359.0,10.239000082015991,True,True
ACV001,36360.0,5.699100017547607,True,True
ACV001,36361.0,3.4798998832702637,True,True
ACV001,36362.0,3.1008999347686768,True,True
ACV001,36363.0,3.8896000385284424,True,True
ACV001,36364.0,2.8145999908447266,True,True
ACV001,36365.0,4.606899976730347,True,True
ACV001,36366.0,4.620800018310547,True,True
ACV001,36367.0,6.3333001136779785,True,True
ACV001,36368.0,11.1489999294281,True,True
ACV001,36369.0,3.7636001110076904,True,True
ACV001,36370.0,2.5,True,True
ACV001,36371.0,4.023400068283081,True,True
ACV001,36372.0,2.3975000381469727,True,True
ACV001,36373.0,7.164799928665161,True,True
ACV001,36374.0,3.531899929046631,True,True
ACV001,36375.0,5.954400062561035,True,True
ACV001,36376.0,7.243200063705444,True,True
ACV001,36377.0,8.660399913787842,True,True
ACV001,36378.0,3.6333999633789062,True,True
ACV001,36379.0,6.267499923706055,True,True
ACV001,36380.0,4.023000001907349,True,True
ACV001,36381.0,9.429500102996826,True,True
ACV001,36382.0,5.525099992752075,True,True
ACV001,36383.0,2.458199977874756,True,True
ACV001,36384.0,5.6168999671936035,True,True
ACV001,36385.0,2.533600091934204,True,True
ACV001,36386.0,3.032900094985962,True,True
ACV001,36387.0,2.7479000091552734,True,True
ACV001,36388.0,3.4930999279022217,True,True
ACV001,36389.0,2.7950000762939453,True,True
ACV001,36390.0,5.303100109100342,True,True
ACV001,36391.0,3.5871999263763428,True,True
ACV001,36392.0,3.0580999851226807,True,True
ACV001,36393.0,6.09060001373291,True,True
ACV001,36394.0,4.249500036239624,True,True
ACV001,36395.0,7.998399972915649,True,True
ACV001,36396.0,3.988600015640259,True,True
ACV001,36397.0,38.91160011291504,False,True
ACV001,36398.0,4.283400058746338,True,True
ACV001,36399.0,3.327899932861328,True,True
ACV001,36400.0,2.3994998931884766,True,True
ACV001,36401.0,7.4821999073028564,True,True
ACV001,36402.0,3.3387999534606934,True,True
ACV001,36403.0,4.882800102233887,True,True
ACV001,36404.0,6.545300006866455,True,True
ACV001,36405.0,4.213900089263916,True,True
ACV001,36406.0,2.9909000396728516,True,True
ACV001,36407.0,3.809999942779541,True,True
ACV001,36408.0,3.7144999504089355,True,True
ACV001,36409.0,9.702600002288818,True,True
ACV001,36410.0,4.944700002670288,True,True
ACV001,36411.0,5.989700078964233,True,True
ACV001,36412.0,7.064599990844727,True,True
ACV001,36413.0,5.316400051116943,True,True
ACV001,36414.0,4.122600078582764,True,True
ACV001,36415.0,4.796199798583984,True,True
ACV001,36416.0,8.563600063323975,True,True
ACV001,36417.0,3.0750999450683594,True,True
ACV001,36418.0,2.7709999084472656,True,True
ACV001,36419.0,8.801700115203857,True,True
ACV001,36420.0,4.049799919128418,True,True
ACV001,36421.0,3.57069993019104,True,True
ACV001,36422.0,4.497999906539917,True,True
ACV001,36423.0,4.080399990081787,True,True
ACV001,36424.0,5.05400013923645,True,True
ACV001,36425.0,4.1651999950408936,True,True
ACV001,36426.0,6.6717000007629395,True,True
ACV001,36427.0,6.210400104522705,True,True
ACV001,36428.0,4.783099889755249,True,True
ACV001,36429.0,5.189500093460083,True,True
ACV001,36430.0,7.660300016403198,True,True
ACV001,36431.0,12.519200086593628,True,True
ACV001,36432.0,3.1246001720428467,True,True
ACV001,36433.0,3.476599931716919,True,True
ACV001,36434.0,15.121799945831299,True,True
ACV001,36435.0,3.6361000537872314,True,True
ACV001,36436.0,8.569999933242798,True,True
ACV001,36437.0,4.7439000606536865,True,True
ACV001,36438.0,5.3526999950408936,True,True
ACV001,36439.0,4.5060999393463135,True,True
ACV001,36440.0,6.927200078964233,True,True
ACV001,36441.0,6.69950008392334,True,True
ACV001,36442.0,7.180099964141846,True,True
ACV001,36443.0,5.638999938964844,True,True
ACV001,36444.0,3.5455000400543213,True,True
ACV001,36445.0,6.229000091552734,True,True
ACV001,36446.0,4.9547998905181885,True,True
ACV001,36447.0,4.503999948501587,True,True
ACV001,36448.0,7.901700019836426,True,True
ACV001,36449.0,4.590500116348267,True,True
ACV001,36450.0,2.7994000911712646,True,True
ACV001,36451.0,4.387799978256226,True,True
ACV001,36452.0,3.507499933242798,True,True
ACV001,36453.0,3.444999933242798,True,True
ACV001,36454.0,24.305500030517578,False,True
ACV001,36455.0,300.8761999607086,False,True
ACV001,36456.0,28.724499940872192,False,True
ACV001,36457.0,8.225800037384033,True,True
ACV001,36458.0,3.4001998901367188,True,True
ACV001,36459.0,6.809099912643433,True,True
ACV001,36460.0,4.674700021743774,True,True
ACV001,36461.0,3.674799919128418,True,True
ACV001,36462.0,8.275099992752075,True,True
ACV001,36463.0,2.993799924850464,True,True
ACV001,36464.0,2.7690999507904053,True,True
ACV001,36465.0,3.856300115585327,True,True
ACV001,36466.0,3.930500030517578,True,True
ACV001,36467.0,9.684900045394897,True,True
ACV001,36468.0,4.167999982833862,True,True
ACV001,36469.0,4.751399993896484,True,True
ACV001,36470.0,4.18939995765686,True,True
ACV001,36471.0,4.2778000831604,True,True
ACV001,36472.0,7.273699998855591,True,True
ACV001,36473.0,2.0810999870300293,True,True
ACV001,36474.0,4.183799982070923,True,True
ACV001,36475.0,6.8039000034332275,True,True
ACV001,36476.0,7.1519999504089355,True,True
ACV001,36477.0,5.083899974822998,True,True
